iso_639_3,glottocode,language_name,family,macro_area,population_l1,population_source,population_scope,l2_proportion,vehicularity,div_bordering_languages,area_km2,altitude_range,roughness,eco_imputed,latitude,longitude
blz,bala1315,Balantak,Austronesian,Papunesia,30000.0,Bromham,blz,0.032258064,0,2.0,986.3618609,593.2028809,6.31714797,False,-0.86809,123.289
srg,sulo1237,Sulod,Austronesian,Papunesia,14000.0,Bromham,srg,,0,2.0,145.5442395,445.7074127,5.946660519,False,11.2473,122.551
krj,kina1250,Kinaray-a,Austronesian,Papunesia,378000.0,Bromham,krj,0.0,0,4.0,4574.762256,445.7074127,5.946660519,False,10.8131,122.297
cyo,cuyo1237,Cuyonon,Austronesian,Papunesia,123000.0,Bromham,cyo,,0,5.0,2247.194132,158.2107086,4.981387615,False,10.3201,119.3
prh,poro1253,Porohanon,Austronesian,Papunesia,23000.0,Bromham,prh,,0,0.0,240.6241609,428.2952118,5.714023352,False,10.6726,124.454
bfx,bant1293,Bantayanon,Austronesian,Papunesia,,,,,0,3.0,244.2813076,471.6794891,5.882055283,True,11.2144,123.755
srv,wara1299,Waray Sorsogon,Austronesian,Papunesia,185000.0,Bromham,srv,,0,3.0,952.6951879,188.1075287,5.224923372,False,12.6795,124.015
sgd,suri1273,Surigaonon,Austronesian,Papunesia,,,,,0,3.0,244.2813076,471.6794891,5.882055283,True,9.0,126.0
tgn,tand1258,Tandaganon,Austronesian,Papunesia,,,,,0,3.0,244.2813076,471.6794891,5.882055283,True,8.9815,126.186
btw,butu1244,Butuanon,Austronesian,Papunesia,34500.0,Bromham,btw,,0,3.0,32.38331959,775.9063873,6.303737164,False,8.87009,125.418
tsg,taus1251,Tausug,Austronesian,Papunesia,1062000.0,Bromham,tsg,,1,14.0,9010.82026,730.1161804,5.696975946,False,5.12236,118.88
kll,kaga1255,Kagan Kalagan,Austronesian,Papunesia,6000.0,Bromham,kll,,0,2.0,38.52106113,947.8664246,6.521128416,False,7.10698,125.61
kqe,kala1388,Kalagan,Austronesian,Papunesia,70000.0,Bromham,kqe,,0,7.0,1834.96048,1211.363037,6.531594276,False,6.8126,125.328
mbs,sara1327,Sarangani Manobo,Austronesian,Papunesia,58000.0,Bromham,mbs,0.0,0,3.0,1672.463648,568.6444244,5.801836967,False,5.84903,125.499
mta,cota1241,Cotabato Manobo,Austronesian,Papunesia,30000.0,Bromham,mta,0.0,0,4.0,1446.293304,604.0700836,6.342391809,False,6.39417,124.234
obo,obom1235,Obo Manobo,Austronesian,Papunesia,60000.0,Bromham,obo,0.0,0,4.0,727.3899525,1211.363037,6.531594276,False,7.29141,125.09
mba,higa1237,Higaonon,Austronesian,Papunesia,30000.0,Bromham,mba,,0,4.0,4029.193773,806.4185791,6.234762033,False,8.61202,125.071
bkd,binu1244,Talaandig-Binukid,Austronesian,Papunesia,100000.0,Bromham,bkd,0.0,0,8.0,5743.476115,941.1138306,6.432351112,False,8.15933,124.892
pwm,molb1237,Molbog,Austronesian,Papunesia,13680.0,Bromham,pwm,,0,1.0,358.3943994,152.7454996,5.034388423,False,7.956663,117.030502
tbw,tagb1258,Tagbanwa,Austronesian,Papunesia,10000.0,Bromham,tbw,,0,3.0,3570.535104,273.5409203,5.618168831,False,9.54263,118.497
bya,bata1301,Batak,Austronesian,Papunesia,200.0,Bromham,bya,,0,3.0,1213.164966,273.5409203,5.618168831,False,10.1115,119.025
akb,bata1290,Batak Angkola,Austronesian,Papunesia,750000.0,Bromham,akb,0.0,0,4.0,12406.80622,1020.377136,5.713979721,False,1.66127,99.60248
btm,bata1291,Batak Mandailing,Austronesian,Papunesia,1100000.0,Bromham,btm,,0,4.0,14415.43098,949.5724792,6.109366417,False,0.85805,99.898
atq,aral1243,Aralle-Tabulahan,Austronesian,Papunesia,12000.0,Bromham,atq,,0,4.0,454.7585725,1520.108154,6.803731918,False,-2.78397,119.319
ptu,bamb1270,Bambam,Austronesian,Papunesia,22000.0,Bromham,ptu,0.0,0,5.0,824.3135776,1180.764496,6.19587779,False,-3.02759,119.201
ulm,ulum1237,Ulumanda',Austronesian,Papunesia,30000.0,Bromham,ulm,,0,6.0,2143.95821,1180.764496,6.19587779,False,-3.00933,118.994
rob,taee1237,Tae',Austronesian,Papunesia,340000.0,Bromham,rob,,0,8.0,3815.590723,1261.949554,6.6565274,False,-2.58205,120.139
mqj,mama1276,Mamasa,Austronesian,Papunesia,100000.0,Bromham,mqj,0.0,0,9.0,2594.769181,1520.108154,6.803731918,False,-3.0811,119.484
sda,tora1261,Toraja-Sa'dan,Austronesian,Papunesia,750000.0,Bromham,sda,0.0,0,3.0,3213.499076,1520.108154,6.803731918,False,-2.97144,119.829
bfg,busa1255,Busang Kayan,Austronesian,Papunesia,3000.0,Bromham,bfg,,0,12.0,13493.55328,657.3613434,5.766428232,False,0.03494,115.401
ree,reja1241,Rejang Kayan,Austronesian,Papunesia,3030.0,Bromham,ree,,0,8.0,1015.997885,685.4068807,5.679524263,False,2.71903,114.169
xay,kaya1324,Kayan Mahakam,Austronesian,Papunesia,1300.0,Bromham,xay,,0,5.0,1818.963162,758.4635315,5.919966221,False,0.91787,114.452
kxn,kano1244,Kanowit-Tanjong Melanau,Austronesian,Papunesia,200.0,Bromham,kxn,,0,1.0,244.0605216,509.2700806,5.274462223,False,2.03781,112.383
sdx,sibu1258,Sibu Melanau,Austronesian,Papunesia,420.0,Bromham,sdx,,0,1.0,248.2869322,281.2333984,4.381498277,False,2.26758,111.763
kag,kaja1250,Kajaman,Austronesian,Papunesia,500.0,Bromham,kag,,0,3.0,53.16930094,568.9240875,5.414634864,False,2.78613,113.886
lhn,laha1253,Lahanan,Austronesian,Papunesia,350.0,Bromham,lhn,,0,4.0,62.89683232,568.9240875,5.414634864,False,2.72734,113.947
umi,ukit1237,Ukit,Austronesian,Papunesia,120.0,Bromham,umi,,0,1.0,34.42242812,685.4068807,5.679524263,False,1.56623,114.579
bvk,buka1261,Bukat,Austronesian,Papunesia,400.0,Bromham,bvk,,0,6.0,3289.726378,627.9611664,5.675364971,False,1.29075,113.246
bkn,buki1248,Bukitan,Austronesian,Papunesia,860.0,Bromham,bkn,,0,2.0,527.0864751,888.9648438,6.092377186,False,2.34947,114.895
puj,puna1266,Punan Tubu,Austronesian,Papunesia,2000.0,Bromham,puj,,0,12.0,5444.776814,917.8824463,6.214744568,False,2.86972,116.26
sjb,saja1241,Sajau-Latti,Austronesian,Papunesia,6000.0,Bromham,sjb,,0,10.0,3419.937432,560.1621628,5.722575784,False,2.43432,117.401
pna,puna1275,Punan Bah-Biau,Austronesian,Papunesia,450.0,Bromham,pna,,0,1.0,271.127042,554.0105858,5.379591703,False,2.27377,113.156
spg,sian1255,Sihan,Austronesian,Papunesia,50.0,Bromham,spg,,0,2.0,66.13895092,554.0105858,5.379591703,False,2.66154,113.843
pnm,puna1278,Punan Batu 1,Austronesian,Papunesia,30.0,Bromham,pnm,,0,0.0,57.88030119,773.4752808,5.882055283,False,2.65327,113.93
pud,puna1267,Punan Aput,Austronesian,Papunesia,370.0,Bromham,pud,,0,6.0,3384.765571,529.5978394,6.153149128,False,1.38035,116.089
puf,puna1268,Punan Merah,Austronesian,Papunesia,140.0,Bromham,puf,,0,2.0,151.2663715,657.3613434,5.766428232,False,0.50763,115.588
